titulo,artistas,album,url
Scatmambo (Havanna Extended Mix),Scatman John,Scatmambo (Patricia),https://music.youtube.com/watch?v=wGY46cog9EU
Scatmambo (Latin Short Mix),Scatman John,Scatmambo (Patricia),https://music.youtube.com/watch?v=S31EqoCBkW0
Everybody Jam! (Single Jam),Scatman John,Everybody Jam!,https://music.youtube.com/watch?v=0h1X5Mir85M
Everybody Jam! (Maxi Jam),Scatman John,Everybody Jam!,https://music.youtube.com/watch?v=0h1X5Mir85M
Everybody Jam! (Club Jam),Scatman John,Everybody Jam!,https://music.youtube.com/watch?v=s-1RYsl-GTo
Scatmusic,Scatman John,Everybody Jam!,https://music.youtube.com/watch?v=gbnyy5VDqp0
Popstar,Scatman John,Popstar,https://music.youtube.com/watch?v=WfIwmtJXB2U
Let It Go (Go For Radio),Scatman John,Let It Go,https://music.youtube.com/watch?v=vgkcgy4VgY4
Let It Go (Go For More),Scatman John,Let It Go,https://music.youtube.com/watch?v=l344RQn0kRk
Let It Go (Go For Club),Scatman John,Let It Go,https://music.youtube.com/watch?v=f3xco7LchnU
Message To You,Scatman John,Let It Go,https://music.youtube.com/watch?v=5kYt7OtFk9E
